Date,Cloud Agent ID,Automation ID,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Cost
"2025-09-15T10:24:16.430Z","","","Included","auto","No","3678","0","160280","477","164435","0.05"
"2025-09-15T10:24:12.669Z","","","Included","auto","No","0","0","0","0","0","0.00"
"2025-09-15T10:23:04.911Z","","","Included","auto","No","446","0","61590","103","62139","0.02"
"2025-09-15T10:22:43.419Z","","","Included","auto","No","738","0","60463","79","61280","0.02"
"2025-09-15T10:21:10.860Z","","","Included","auto","No","6639","0","205300","4754","216693","0.08"
"2025-09-15T10:17:36.039Z","","","Included","auto","No","8827","0","319926","2120","330873","0.10"
"2025-09-15T10:11:47.546Z","","","Included","auto","No","4292","927","143224","1140","149583","0.05"
"2025-09-15T10:10:10.747Z","","","Included","auto","No","2044","0","47922","1628","51594","0.02"
"2025-09-15T02:11:50.854Z","","","Included","auto","No","1301","0","7970","561","9832","0.01"
"2025-09-15T02:11:28.341Z","","","Included","auto","No","1165","0","6806","674","8645","0.01"
"2025-09-15T02:10:58.335Z","","","Included","auto","No","1115","0","5692","535","7342","0.005"
"2025-09-15T02:09:29.720Z","","","Included","auto","No","1156","0","4537","498","6191","0.004"
"2025-09-15T02:07:29.451Z","","","Included","auto","No","1214","0","3324","553","5091","0.004"
"2025-09-15T01:49:42.771Z","","","Included","auto","No","970","0","158526","387","159883","0.04"
"2025-09-15T01:40:38.419Z","","","Included","auto","No","45362","0","204800","5344","255506","0.12"
"2025-09-14T23:47:25.368Z","","","Included","auto","No","3620","213036","1082272","8736","1307664","0.34"
"2025-09-14T23:46:20.548Z","","","Included","auto","No","3165","0","475214","1149","479528","0.13"
"2025-09-14T23:45:25.276Z","","","Included","auto","No","7315","0","993478","1461","1002254","0.26"
"2025-09-14T23:44:44.729Z","","","Included","auto","No","4077","0","420498","1123","425698","0.11"
"2025-09-14T23:42:59.455Z","","","Included","auto","No","3640","0","321473","855","325968","0.09"
"2025-09-14T23:42:10.378Z","","","Included","auto","No","2684","0","388348","688","391720","0.10"
"2025-09-14T23:40:14.434Z","","","Included","auto","No","20926","0","728234","1219","750379","0.21"
"2025-09-14T23:37:45.850Z","","","Included","auto","No","58652","118787","635487","7043","819969","0.26"
"2025-09-14T23:33:34.779Z","","","Included","auto","No","11757","0","1377947","3779","1393483","0.37"
"2025-09-14T23:31:18.506Z","","","Included","auto","No","15666","0","837500","7090","860256","0.25"
"2025-09-14T23:29:35.265Z","","","Included","auto","No","44130","0","708945","4606","757681","0.24"
"2025-09-14T23:24:53.287Z","","","Included","auto","No","2306","0","60032","511","62849","0.02"
"2025-09-14T23:23:50.175Z","","","Included","auto","No","7022","115156","35395","3915","161488","0.05"
"2025-09-14T23:22:48.699Z","","","Included","auto","No","1847","0","334266","481","336594","0.09"
"2025-09-14T23:21:27.759Z","","","Included","auto","No","103184","202500","872384","12840","1190908","0.40"
"2025-09-14T23:19:09.851Z","","","Included","auto","No","31164","308569","898595","11574","1249902","0.34"
"2025-09-14T23:16:15.758Z","","","Included","auto","No","14042","0","671514","1295","686851","0.19"
"2025-09-14T23:14:19.071Z","","","Included","auto","No","5275","0","292089","610","297974","0.08"
"2025-09-14T23:10:51.214Z","","","Included","auto","No","10060","0","691003","3117","704180","0.20"
"2025-09-14T23:07:16.373Z","","","Included","auto","No","5054","0","315302","2427","322783","0.09"
"2025-09-14T23:05:17.775Z","","","Included","auto","No","5349","0","200162","2759","208270","0.07"
"2025-09-14T23:03:42.394Z","","","Included","auto","No","10542","0","311480","4618","326640","0.11"
"2025-09-14T23:00:16.324Z","","","Included","auto","No","19772","0","217321","5846","242939","0.10"
"2025-09-14T21:26:28.683Z","","","Included","auto","No","10491","0","810874","1774","823139","0.22"
"2025-09-14T21:23:42.010Z","","","Included","auto","No","15381","0","1921004","5577","1941962","0.52"
"2025-09-14T21:21:41.789Z","","","Included","auto","No","2452","0","290640","1305","294397","0.08"
"2025-09-14T21:15:22.456Z","","","Included","auto","No","6977","0","887109","3727","897813","0.24"
"2025-09-14T21:14:42.822Z","","","Included","auto","No","5847","0","244537","688","251072","0.07"
"2025-09-14T21:12:23.235Z","","","Included","auto","No","51448","0","177281","1780","230509","0.10"
"2025-09-14T21:11:27.087Z","","","Included","auto","No","2460","0","336731","639","339830","0.09"
"2025-09-14T21:08:04.538Z","","","Included","auto","No","8572","0","806182","3873","818627","0.23"
"2025-09-14T21:05:24.919Z","","","Included","auto","No","50371","0","339601","282","390254","0.14"
"2025-09-14T21:03:58.070Z","","","Included","auto","No","33870","0","373654","477","408001","0.13"
"2025-09-14T20:59:29.789Z","","","Included","auto","No","1769","0","498176","706","500651","0.13"
"2025-09-14T20:56:54.067Z","","","Included","auto","No","33869","0","1784833","2207","1820909","0.49"
"2025-09-14T20:55:11.166Z","","","Included","auto","No","5262","0","446216","793","452271","0.12"
"2025-09-14T20:53:45.958Z","","","Included","auto","No","4226","0","366845","1695","372766","0.10"
"2025-09-14T20:52:56.001Z","","","Included","auto","No","4728","0","337760","1931","344419","0.10"
"2025-09-14T20:49:49.128Z","","","Included","auto","No","10414","0","446666","4027","461107","0.14"
"2025-09-14T20:48:00.915Z","","","Included","auto","No","3830","0","208432","967","213229","0.06"
"2025-09-14T20:46:44.241Z","","","Included","auto","No","33003","0","131528","1600","166131","0.07"
"2025-09-14T20:33:22.704Z","","","Included","auto","No","2521","0","40504","339","43364","0.01"
"2025-09-14T20:32:30.161Z","","","Included","auto","No","1731","0","165201","872","167804","0.05"
"2025-09-14T20:31:24.145Z","","","Included","auto","No","7576","0","315981","3195","326752","0.10"
"2025-09-14T20:29:42.092Z","","","Included","auto","No","6856","0","309931","2838","319625","0.10"
"2025-09-14T20:27:15.744Z","","","Included","auto","No","17530","0","356194","5397","379121","0.13"
"2025-09-14T20:23:11.421Z","","","Included","auto","No","1946","0","432520","617","435083","0.11"
"2025-09-14T20:21:31.576Z","","","Included","auto","No","2342","0","676326","1196","679864","0.18"
"2025-09-14T20:19:12.831Z","","","Included","auto","No","15777","0","964578","1678","982033","0.26"
"2025-09-14T20:15:45.078Z","","","Included","auto","No","60369","0","536495","9482","606346","0.23"
"2025-09-14T20:11:40.913Z","","","Included","auto","No","11034","0","281058","4932","297024","0.10"
"2025-09-14T20:08:38.836Z","","","Included","auto","No","1095","0","86220","398","87713","0.02"
"2025-09-14T20:06:59.058Z","","","Included","auto","No","9949","0","540172","2327","552448","0.15"
"2025-09-14T20:05:07.230Z","","","Included","auto","No","1500","0","52650","484","54634","0.02"
"2025-09-14T20:03:57.766Z","","","Included","auto","No","9203","0","127963","2415","139581","0.05"
"2025-09-14T20:01:12.499Z","","","Included","auto","No","7641","0","242751","2122","252514","0.08"
"2025-09-14T19:59:19.033Z","","","Included","auto","No","3203","0","426997","1039","431239","0.11"
"2025-09-14T19:58:48.773Z","","","Included","auto","No","5890","0","243513","228","249631","0.07"
"2025-09-14T19:57:35.234Z","","","Included","auto","No","51907","68551","122970","6480","249908","0.12"
"2025-09-14T19:56:42.066Z","","","Included","auto","No","2297","0","73778","853","76928","0.02"
"2025-09-14T19:53:52.253Z","","","Included","auto","No","9149","0","1050319","3454","1062922","0.29"
"2025-09-14T19:50:01.567Z","","","Included","auto","No","23759","0","1211501","6344","1241604","0.35"
"2025-09-14T19:47:20.209Z","","","Included","auto","No","35274","0","466152","4496","505922","0.17"
"2025-09-14T19:44:04.524Z","","","Included","auto","No","85542","0","596207","4728","686477","0.25"
"2025-09-14T19:42:45.243Z","","","Included","auto","No","4554","0","836056","1516","842126","0.22"
"2025-09-14T19:42:17.965Z","","","Included","auto","No","2416","0","179871","123","182410","0.05"
"2025-09-14T19:41:25.750Z","","","Included","auto","No","48354","0","218442","808","267604","0.11"
"2025-09-14T19:40:34.444Z","","","Included","auto","No","1665","0","80227","1035","82927","0.03"
"2025-09-14T19:38:31.277Z","","","Included","auto","No","32436","0","222735","3274","258445","0.10"
"2025-09-14T19:31:46.613Z","","","Included","auto","No","49853","0","936658","3687","990198","0.30"
"2025-09-14T19:30:05.332Z","","","Included","auto","No","2307","0","306486","872","309665","0.08"
"2025-09-14T19:28:56.115Z","","","Included","auto","No","4355","0","638228","1706","644289","0.17"
"2025-09-14T19:27:41.846Z","","","Included","auto","No","6729","0","629186","3359","639274","0.18"
"2025-09-14T19:25:36.615Z","","","Included","auto","No","10097","0","1028813","5233","1044143","0.29"
"2025-09-14T19:23:10.220Z","","","Included","auto","No","10948","0","671447","3585","685980","0.19"
"2025-09-14T19:20:55.915Z","","","Included","auto","No","20469","0","664741","4363","689573","0.20"
"2025-09-14T19:18:39.518Z","","","Included","auto","No","60465","0","681218","6193","747876","0.26"
"2025-09-14T19:16:52.156Z","","","Included","auto","No","788","0","83483","877","85148","0.03"
"2025-09-14T19:11:36.347Z","","","Included","auto","No","2071","0","411978","691","414740","0.11"
"2025-09-14T19:09:52.529Z","","","Included","auto","No","2388","0","320581","1134","324103","0.09"
"2025-09-14T19:08:36.811Z","","","Included","auto","No","1097","0","235336","454","236887","0.06"
"2025-09-14T19:07:14.389Z","","","Included","auto","No","5521","0","524778","2575","532874","0.15"
"2025-09-14T19:05:34.059Z","","","Included","auto","No","23279","0","473032","2242","498553","0.15"
"2025-09-14T19:04:14.268Z","","","Included","auto","No","4190","0","375055","1808","381053","0.11"
"2025-09-14T19:03:35.324Z","","","Included","auto","No","1066","0","133214","392","134672","0.04"
"2025-09-14T19:01:26.547Z","","","Included","auto","No","4825","0","328680","2362","335867","0.10"
"2025-09-14T19:00:06.989Z","","","Included","auto","No","3572","0","147970","1976","153518","0.05"
"2025-09-14T18:59:33.824Z","","","Included","auto","No","1596","0","104174","585","106355","0.03"
"2025-09-14T18:57:48.971Z","","","Included","auto","No","4155","0","125348","2202","131705","0.04"
"2025-09-14T18:54:48.311Z","","","Included","auto","No","22394","0","309067","7240","338701","0.13"
"2025-09-14T18:50:54.305Z","","","Included","auto","No","1409","0","304454","519","306382","0.08"
"2025-09-14T18:50:12.565Z","","","Included","auto","No","4645","0","146317","404","151366","0.04"
"2025-09-14T18:48:07.743Z","","","Included","auto","No","67471","79316","518352","4465","669604","0.23"
"2025-09-14T18:46:39.511Z","","","Included","auto","No","13671","0","406909","882","421462","0.12"
"2025-09-14T18:43:33.217Z","","","Included","auto","No","8476","0","1581914","4314","1594704","0.42"
"2025-09-14T18:40:11.200Z","","","Included","auto","No","10333","0","1963654","5279","1979266","0.52"
"2025-09-14T18:36:29.890Z","","","Included","auto","No","66187","0","1373585","5244","1445016","0.43"
"2025-09-14T18:31:52.271Z","","","Included","auto","No","5802","0","907391","2668","915861","0.24"
"2025-09-14T18:29:02.432Z","","","Included","auto","No","49406","0","999283","7751","1056440","0.33"
"2025-09-14T18:25:35.962Z","","","Included","auto","No","36692","0","475817","5454","517963","0.18"
"2025-09-14T18:21:20.773Z","","","Included","auto","No","34390","113200","625390","10233","783213","0.25"
"2025-09-14T18:20:12.813Z","","","Included","auto","No","6809","0","888792","670","896271","0.23"
"2025-09-14T18:16:58.015Z","","","Included","auto","No","88110","0","949488","11158","1048756","0.37"
"2025-09-14T18:12:59.596Z","","","Included","auto","No","61848","0","469878","10090","541816","0.22"
"2025-09-14T18:09:54.077Z","","","Included","auto","No","28221","0","832125","4102","864448","0.25"
"2025-09-14T18:07:35.014Z","","","Included","auto","No","46484","0","253101","5666","305251","0.13"
"2025-09-14T18:05:52.410Z","","","Included","auto","No","1492","0","108564","631","110687","0.03"
"2025-09-14T18:01:17.565Z","","","Included","auto","No","5782","0","210385","1008","217175","0.06"
"2025-09-14T18:00:35.417Z","","","Included","auto","No","370","0","15201","107","15678","0.005"
"2025-09-14T18:00:18.362Z","","","Included","auto","No","177","0","14680","146","15003","0.004"
"2025-09-14T17:57:57.452Z","","","Included","auto","No","1573","0","62663","618","64854","0.02"
"2025-09-14T17:55:19.657Z","","","Included","auto","No","184","0","29900","40","30124","0.01"
"2025-09-14T17:53:55.142Z","","","Included","auto","No","2987","0","226368","784","230139","0.06"
"2025-09-14T17:44:20.963Z","","","Included","auto","No","3711","0","148530","311","152552","0.04"
"2025-09-14T17:42:44.101Z","","","Included","auto","No","4744","0","162314","1116","168174","0.05"
"2025-09-14T17:40:17.557Z","","","Included","auto","No","3792","0","113091","809","117692","0.04"
"2025-09-14T17:37:59.941Z","","","Included","auto","No","3972","0","112708","934","117614","0.04"
"2025-09-14T17:30:06.752Z","","","Included","auto","No","3315","0","71415","859","75589","0.02"
"2025-09-14T17:25:45.129Z","","","Included","auto","No","1255","0","209177","627","211059","0.06"
"2025-09-14T17:24:41.422Z","","","Included","auto","No","4759","0","593561","1891","600211","0.16"
"2025-09-14T17:22:59.668Z","","","Included","auto","No","2002","0","274280","886","277168","0.07"
"2025-09-14T17:22:10.149Z","","","Included","auto","No","1037","0","88475","517","90029","0.03"
"2025-09-14T17:20:56.462Z","","","Included","auto","No","23699","0","266269","3317","293285","0.10"
"2025-09-14T17:20:02.815Z","","","Included","auto","No","13210","0","26512","779","40501","0.02"
"2025-09-14T17:15:03.256Z","","","Included","auto","No","740","0","14769","167","15676","0.01"
"2025-09-14T06:01:29.987Z","","","Included","auto","No","12466","0","730857","5122","748445","0.22"
"2025-09-14T05:57:14.108Z","","","Included","auto","No","25684","0","395634","12813","434131","0.18"
"2025-09-14T05:56:36.187Z","","","Included","auto","No","952","0","22908","620","24480","0.01"
"2025-09-14T05:55:35.430Z","","","Included","auto","No","2678","0","58867","613","62158","0.02"
"2025-09-14T05:36:28.427Z","","","Included","auto","No","29339","0","488343","8739","526421","0.19"
"2025-09-14T05:33:49.312Z","","","Included","auto","No","34358","87074","204620","8331","334383","0.13"
"2025-09-14T05:27:03.561Z","","","Included","auto","No","24168","0","2828899","8747","2861814","0.77"
"2025-09-14T05:18:49.267Z","","","Included","auto","No","7785","0","701600","2171","711556","0.19"
"2025-09-14T05:18:00.054Z","","","Included","auto","No","3027","0","82498","1016","86541","0.03"
"2025-09-14T05:14:02.605Z","","","Included","auto","No","4599","0","397217","1450","403266","0.11"
"2025-09-14T05:10:42.126Z","","","Included","auto","No","10273","0","576386","2264","588923","0.16"
"2025-09-14T05:09:36.547Z","","","Included","auto","No","591","0","134320","509","135420","0.04"
"2025-09-14T05:09:16.443Z","","","Included","auto","No","1812","0","262958","681","265451","0.07"
"2025-09-14T05:07:05.030Z","","","Included","auto","No","13466","0","565216","700","579382","0.16"
"2025-09-14T05:01:18.606Z","","","Included","auto","No","89288","49787","1576474","12429","1727978","0.54"
"2025-09-14T04:57:01.437Z","","","Included","auto","No","17321","0","2521437","5293","2544051","0.67"
"2025-09-14T04:52:55.320Z","","","Included","auto","No","20943","0","760229","5945","787117","0.23"
"2025-09-14T04:47:45.718Z","","","Included","auto","No","13757","0","1141151","6987","1161895","0.33"
"2025-09-14T04:40:26.001Z","","","Included","auto","No","37214","0","874980","21034","933228","0.34"
